D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1888.txt,Lab3\randomized_dataset\1888.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1095.txt,Lab3\randomized_dataset\1095.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3119.txt,Lab3\randomized_dataset\3119.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4952.txt,Lab3\randomized_dataset\4952.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4585.txt,Lab3\randomized_dataset\4585.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3343.txt,Lab3\randomized_dataset\3343.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1064.txt,Lab3\randomized_dataset\1064.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1373.txt,Lab3\randomized_dataset\1373.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0363.txt,Lab3\randomized_dataset\0363.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0129.txt,Lab3\randomized_dataset\0129.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4744.txt,Lab3\randomized_dataset\4744.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1310.txt,Lab3\randomized_dataset\1310.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4349.txt,Lab3\randomized_dataset\4349.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3350.txt,Lab3\randomized_dataset\3350.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2480.txt,Lab3\randomized_dataset\2480.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3233.txt,Lab3\randomized_dataset\3233.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2348.txt,Lab3\randomized_dataset\2348.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3934.txt,Lab3\randomized_dataset\3934.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0493.txt,Lab3\randomized_dataset\0493.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1187.txt,Lab3\randomized_dataset\1187.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3148.txt,Lab3\randomized_dataset\3148.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0399.txt,Lab3\randomized_dataset\0399.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4857.txt,Lab3\randomized_dataset\4857.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4241.txt,Lab3\randomized_dataset\4241.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0175.txt,Lab3\randomized_dataset\0175.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3714.txt,Lab3\randomized_dataset\3714.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4573.txt,Lab3\randomized_dataset\4573.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0149.txt,Lab3\randomized_dataset\0149.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1144.txt,Lab3\randomized_dataset\1144.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1467.txt,Lab3\randomized_dataset\1467.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3824.txt,Lab3\randomized_dataset\3824.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2909.txt,Lab3\randomized_dataset\2909.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4222.txt,Lab3\randomized_dataset\4222.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3672.txt,Lab3\randomized_dataset\3672.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1920.txt,Lab3\randomized_dataset\1920.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4208.txt,Lab3\randomized_dataset\4208.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0594.txt,Lab3\randomized_dataset\0594.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1264.txt,Lab3\randomized_dataset\1264.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1354.txt,Lab3\randomized_dataset\1354.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4394.txt,Lab3\randomized_dataset\4394.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0288.txt,Lab3\randomized_dataset\0288.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1352.txt,Lab3\randomized_dataset\1352.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1195.txt,Lab3\randomized_dataset\1195.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2195.txt,Lab3\randomized_dataset\2195.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2995.txt,Lab3\randomized_dataset\2995.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1978.txt,Lab3\randomized_dataset\1978.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3741.txt,Lab3\randomized_dataset\3741.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1307.txt,Lab3\randomized_dataset\1307.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0604.txt,Lab3\randomized_dataset\0604.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1213.txt,Lab3\randomized_dataset\1213.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3889.txt,Lab3\randomized_dataset\3889.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3519.txt,Lab3\randomized_dataset\3519.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2872.txt,Lab3\randomized_dataset\2872.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1027.txt,Lab3\randomized_dataset\1027.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4832.txt,Lab3\randomized_dataset\4832.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4685.txt,Lab3\randomized_dataset\4685.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1735.txt,Lab3\randomized_dataset\1735.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1137.txt,Lab3\randomized_dataset\1137.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2458.txt,Lab3\randomized_dataset\2458.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2554.txt,Lab3\randomized_dataset\2554.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2238.txt,Lab3\randomized_dataset\2238.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3213.txt,Lab3\randomized_dataset\3213.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1745.txt,Lab3\randomized_dataset\1745.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1359.txt,Lab3\randomized_dataset\1359.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0128.txt,Lab3\randomized_dataset\0128.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2223.txt,Lab3\randomized_dataset\2223.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0700.txt,Lab3\randomized_dataset\0700.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4216.txt,Lab3\randomized_dataset\4216.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2548.txt,Lab3\randomized_dataset\2548.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2041.txt,Lab3\randomized_dataset\2041.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4172.txt,Lab3\randomized_dataset\4172.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1230.txt,Lab3\randomized_dataset\1230.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1645.txt,Lab3\randomized_dataset\1645.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1111.txt,Lab3\randomized_dataset\1111.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3279.txt,Lab3\randomized_dataset\3279.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1393.txt,Lab3\randomized_dataset\1393.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0063.txt,Lab3\randomized_dataset\0063.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2424.txt,Lab3\randomized_dataset\2424.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1807.txt,Lab3\randomized_dataset\1807.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3561.txt,Lab3\randomized_dataset\3561.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1873.txt,Lab3\randomized_dataset\1873.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0193.txt,Lab3\randomized_dataset\0193.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2529.txt,Lab3\randomized_dataset\2529.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3438.txt,Lab3\randomized_dataset\3438.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0087.txt,Lab3\randomized_dataset\0087.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1450.txt,Lab3\randomized_dataset\1450.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2785.txt,Lab3\randomized_dataset\2785.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3408.txt,Lab3\randomized_dataset\3408.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4418.txt,Lab3\randomized_dataset\4418.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4809.txt,Lab3\randomized_dataset\4809.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2635.txt,Lab3\randomized_dataset\2635.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1486.txt,Lab3\randomized_dataset\1486.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4882.txt,Lab3\randomized_dataset\4882.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4466.txt,Lab3\randomized_dataset\4466.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0735.txt,Lab3\randomized_dataset\0735.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0286.txt,Lab3\randomized_dataset\0286.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3922.txt,Lab3\randomized_dataset\3922.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1507.txt,Lab3\randomized_dataset\1507.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2898.txt,Lab3\randomized_dataset\2898.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4389.txt,Lab3\randomized_dataset\4389.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1870.txt,Lab3\randomized_dataset\1870.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2650.txt,Lab3\randomized_dataset\2650.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4805.txt,Lab3\randomized_dataset\4805.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3092.txt,Lab3\randomized_dataset\3092.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4455.txt,Lab3\randomized_dataset\4455.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4684.txt,Lab3\randomized_dataset\4684.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3037.txt,Lab3\randomized_dataset\3037.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2873.txt,Lab3\randomized_dataset\2873.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0331.txt,Lab3\randomized_dataset\0331.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3081.txt,Lab3\randomized_dataset\3081.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1508.txt,Lab3\randomized_dataset\1508.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3390.txt,Lab3\randomized_dataset\3390.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4287.txt,Lab3\randomized_dataset\4287.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4459.txt,Lab3\randomized_dataset\4459.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4461.txt,Lab3\randomized_dataset\4461.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0817.txt,Lab3\randomized_dataset\0817.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3096.txt,Lab3\randomized_dataset\3096.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4603.txt,Lab3\randomized_dataset\4603.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3228.txt,Lab3\randomized_dataset\3228.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2010.txt,Lab3\randomized_dataset\2010.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3411.txt,Lab3\randomized_dataset\3411.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3706.txt,Lab3\randomized_dataset\3706.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3185.txt,Lab3\randomized_dataset\3185.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0940.txt,Lab3\randomized_dataset\0940.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4327.txt,Lab3\randomized_dataset\4327.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4103.txt,Lab3\randomized_dataset\4103.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0394.txt,Lab3\randomized_dataset\0394.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1322.txt,Lab3\randomized_dataset\1322.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0516.txt,Lab3\randomized_dataset\0516.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3349.txt,Lab3\randomized_dataset\3349.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3905.txt,Lab3\randomized_dataset\3905.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0007.txt,Lab3\randomized_dataset\0007.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2976.txt,Lab3\randomized_dataset\2976.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4795.txt,Lab3\randomized_dataset\4795.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0217.txt,Lab3\randomized_dataset\0217.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4000.txt,Lab3\randomized_dataset\4000.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3409.txt,Lab3\randomized_dataset\3409.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3347.txt,Lab3\randomized_dataset\3347.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1344.txt,Lab3\randomized_dataset\1344.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2536.txt,Lab3\randomized_dataset\2536.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1617.txt,Lab3\randomized_dataset\1617.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0665.txt,Lab3\randomized_dataset\0665.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4440.txt,Lab3\randomized_dataset\4440.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2584.txt,Lab3\randomized_dataset\2584.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1246.txt,Lab3\randomized_dataset\1246.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4721.txt,Lab3\randomized_dataset\4721.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2828.txt,Lab3\randomized_dataset\2828.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3475.txt,Lab3\randomized_dataset\3475.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3518.txt,Lab3\randomized_dataset\3518.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1538.txt,Lab3\randomized_dataset\1538.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1557.txt,Lab3\randomized_dataset\1557.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0086.txt,Lab3\randomized_dataset\0086.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4667.txt,Lab3\randomized_dataset\4667.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0718.txt,Lab3\randomized_dataset\0718.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0570.txt,Lab3\randomized_dataset\0570.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4947.txt,Lab3\randomized_dataset\4947.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2257.txt,Lab3\randomized_dataset\2257.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4589.txt,Lab3\randomized_dataset\4589.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1567.txt,Lab3\randomized_dataset\1567.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0419.txt,Lab3\randomized_dataset\0419.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4019.txt,Lab3\randomized_dataset\4019.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1754.txt,Lab3\randomized_dataset\1754.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4205.txt,Lab3\randomized_dataset\4205.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3235.txt,Lab3\randomized_dataset\3235.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2949.txt,Lab3\randomized_dataset\2949.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1383.txt,Lab3\randomized_dataset\1383.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2745.txt,Lab3\randomized_dataset\2745.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0152.txt,Lab3\randomized_dataset\0152.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3294.txt,Lab3\randomized_dataset\3294.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1723.txt,Lab3\randomized_dataset\1723.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1885.txt,Lab3\randomized_dataset\1885.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4877.txt,Lab3\randomized_dataset\4877.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3996.txt,Lab3\randomized_dataset\3996.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2123.txt,Lab3\randomized_dataset\2123.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4536.txt,Lab3\randomized_dataset\4536.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\2311.txt,Lab3\randomized_dataset\2311.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\0426.txt,Lab3\randomized_dataset\0426.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4017.txt,Lab3\randomized_dataset\4017.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4339.txt,Lab3\randomized_dataset\4339.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3122.txt,Lab3\randomized_dataset\3122.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\4998.txt,Lab3\randomized_dataset\4998.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1217.txt,Lab3\randomized_dataset\1217.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3490.txt,Lab3\randomized_dataset\3490.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\3383.txt,Lab3\randomized_dataset\3383.txt,3
D:\Study\Applied Programming (Python)\Applied-Programming\Lab3\randomized_dataset\1168.txt,Lab3\randomized_dataset\1168.txt,3
