D:\Lab on python\Lab_1_var_4\dataset\9527.jpg,dataset\9527.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\1337.jpg,dataset\1337.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\3385.jpg,dataset\3385.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\0318.jpg,dataset\0318.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\7492.jpg,dataset\7492.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\2376.jpg,dataset\2376.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\9547.jpg,dataset\9547.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\1873.jpg,dataset\1873.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\4945.jpg,dataset\4945.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\5971.jpg,dataset\5971.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\1361.jpg,dataset\1361.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\1880.jpg,dataset\1880.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\0346.jpg,dataset\0346.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\9563.jpg,dataset\9563.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\1882.jpg,dataset\1882.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\7517.jpg,dataset\7517.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\0350.jpg,dataset\0350.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\3423.jpg,dataset\3423.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\8544.jpg,dataset\8544.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\7007.jpg,dataset\7007.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\9571.jpg,dataset\9571.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\8038.jpg,dataset\8038.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\8040.jpg,dataset\8040.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\0361.jpg,dataset\0361.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\5998.jpg,dataset\5998.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\5492.jpg,dataset\5492.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\1909.jpg,dataset\1909.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\8566.jpg,dataset\8566.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\4496.jpg,dataset\4496.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\2975.jpg,dataset\2975.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\7109.jpg,dataset\7109.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\1484.jpg,dataset\1484.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\7121.jpg,dataset\7121.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\4567.jpg,dataset\4567.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\4064.jpg,dataset\4064.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\9199.jpg,dataset\9199.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\7152.jpg,dataset\7152.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\1525.jpg,dataset\1525.jpg,tulip
D:\Lab on python\Lab_1_var_4\dataset\8694.jpg,dataset\8694.jpg,tulip
